id,product,campaign_type,campaign,channel,date,conversions
10314,product a,branding,product a|branding|campaign 25,tv,2023-04-03,11637.1798
10315,product a,branding,product a|branding|campaign 25,tv,2023-04-04,2111.617921
10316,product a,branding,product a|branding|campaign 25,tv,2023-04-05,1914.677016
10317,product a,branding,product a|branding|campaign 25,tv,2023-04-06,2016.821792
10318,product a,branding,product a|branding|campaign 25,tv,2023-04-07,1727.851854
10319,product a,branding,product a|branding|campaign 25,tv,2023-04-08,1975.78541
10320,product a,branding,product a|branding|campaign 25,tv,2023-04-09,2095.975564
10321,product a,branding,product a|branding|campaign 25,tv,2023-04-10,11072.90984
10322,product a,branding,product a|branding|campaign 25,tv,2023-04-11,1880.942977
10323,product a,branding,product a|branding|campaign 25,tv,2023-04-12,2254.368508
10324,product a,branding,product a|branding|campaign 25,tv,2023-04-13,1794.936266
10325,product a,branding,product a|branding|campaign 25,tv,2023-04-14,1796.507369
10326,product a,branding,product a|branding|campaign 25,tv,2023-04-15,1872.403589
10327,product a,branding,product a|branding|campaign 25,tv,2023-04-16,2012.866298
10328,product a,branding,product a|branding|campaign 25,tv,2023-04-17,14836.37053
10329,product a,branding,product a|branding|campaign 25,tv,2023-04-18,2128.398787
10330,product a,branding,product a|branding|campaign 25,tv,2023-04-19,8198.365381
10331,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-13,1930.312828
10332,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-16,2090.81463
10333,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-17,2282.465917
10334,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-18,1896.539584
10335,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-19,2237.437226
10336,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-20,4678.394144
10337,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-21,2235.560551
10338,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-22,1978.296715
10339,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-23,2205.900413
10340,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-24,2101.04212
10341,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-25,2178.378747
10342,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-26,2258.507651
10343,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-27,4502.135817
10344,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-28,2141.661635
10345,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-29,2091.3995
10346,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-30,2144.930048
10347,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-07-31,2182.016695
10348,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-08-01,1918.50081
10349,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-08-02,2212.295141
10350,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-08-03,3738.803614
10351,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-08-04,2226.007228
10352,product a,branding,product a|branding|campaign 5,dv360 - prospecting,2020-08-05,2172.358058
10353,product a,branding,product a|branding|campaign 5,facebook,2020-07-13,1456.097067
10354,product a,branding,product a|branding|campaign 5,facebook,2020-07-16,435.8321702
10355,product a,branding,product a|branding|campaign 5,facebook,2020-07-17,468.8748405
10356,product a,branding,product a|branding|campaign 5,facebook,2020-07-18,456.5558527
10357,product a,branding,product a|branding|campaign 5,facebook,2020-07-19,468.9607152
10358,product a,branding,product a|branding|campaign 5,facebook,2020-07-20,2198.188015
10359,product a,branding,product a|branding|campaign 5,facebook,2020-07-21,464.8467761
10360,product a,branding,product a|branding|campaign 5,facebook,2020-07-22,467.0906834
10361,product a,branding,product a|branding|campaign 5,facebook,2020-07-23,438.8101871
10362,product a,branding,product a|branding|campaign 5,facebook,2020-07-24,468.5550913
10363,product a,branding,product a|branding|campaign 5,facebook,2020-07-25,463.8984936
10364,product a,branding,product a|branding|campaign 5,facebook,2020-07-26,459.3486818
10365,product a,branding,product a|branding|campaign 5,facebook,2020-07-27,2218.444221
10366,product a,branding,product a|branding|campaign 5,facebook,2020-07-28,466.8781693
10367,product a,branding,product a|branding|campaign 5,facebook,2020-07-29,462.4444558
10368,product a,branding,product a|branding|campaign 5,facebook,2020-07-30,453.3864496
10369,product a,branding,product a|branding|campaign 5,facebook,2020-07-31,456.2580825
10370,product a,branding,product a|branding|campaign 5,facebook,2020-08-01,465.2366095
10371,product a,branding,product a|branding|campaign 5,facebook,2020-08-02,447.8833162
10372,product a,branding,product a|branding|campaign 5,facebook,2020-08-03,1699.860723
10373,product a,branding,product a|branding|campaign 5,facebook,2020-08-04,445.8827001
10374,product a,branding,product a|branding|campaign 5,facebook,2020-08-05,465.4718796
10375,product a,branding,product a|branding|campaign 5,folder,2020-07-13,1191.557933
10376,product a,branding,product a|branding|campaign 5,folder,2020-07-16,1429.43132
10377,product a,branding,product a|branding|campaign 5,folder,2020-07-17,1470.866241
10378,product a,branding,product a|branding|campaign 5,folder,2020-07-18,279.1167814
10379,product a,branding,product a|branding|campaign 5,folder,2020-07-19,276.4929063
10380,product a,branding,product a|branding|campaign 5,folder,2020-07-20,1064.880291
10381,product a,branding,product a|branding|campaign 5,folder,2020-07-21,245.1504957
10382,product a,branding,product a|branding|campaign 5,folder,2020-07-22,338.1860226
10383,product a,branding,product a|branding|campaign 5,folder,2020-07-23,242.0608905
10384,product a,branding,product a|branding|campaign 5,folder,2020-07-24,291.758028
10385,product a,branding,product a|branding|campaign 5,folder,2020-07-25,341.9932632
10386,product a,branding,product a|branding|campaign 5,folder,2020-07-26,234.3981703
10387,product a,branding,product a|branding|campaign 5,folder,2020-07-27,1038.151846
10388,product a,branding,product a|branding|campaign 5,folder,2020-07-28,347.3509744
10389,product a,branding,product a|branding|campaign 5,folder,2020-07-29,294.5417462
10390,product a,branding,product a|branding|campaign 5,folder,2020-07-30,306.1984379
10391,product a,branding,product a|branding|campaign 5,folder,2020-07-31,290.3709743
10392,product a,branding,product a|branding|campaign 5,folder,2020-08-01,241.756448
10393,product a,branding,product a|branding|campaign 5,folder,2020-08-02,253.0411935
10394,product a,branding,product a|branding|campaign 5,folder,2020-08-03,1176.331919
10395,product a,branding,product a|branding|campaign 5,folder,2020-08-04,275.0771372
10396,product a,branding,product a|branding|campaign 5,folder,2020-08-05,1416.462058
10397,product a,branding,product a|branding|campaign 5,instagram,2020-07-13,480.7222121
10398,product a,branding,product a|branding|campaign 5,instagram,2020-07-16,90.77427239
10399,product a,branding,product a|branding|campaign 5,instagram,2020-07-17,91.50648817
10400,product a,branding,product a|branding|campaign 5,instagram,2020-07-18,90.83594243
10401,product a,branding,product a|branding|campaign 5,instagram,2020-07-19,86.97175781
10402,product a,branding,product a|branding|campaign 5,instagram,2020-07-20,803.3114779
10403,product a,branding,product a|branding|campaign 5,instagram,2020-07-21,90.54457125
10404,product a,branding,product a|branding|campaign 5,instagram,2020-07-22,83.30627499
10405,product a,branding,product a|branding|campaign 5,instagram,2020-07-23,93.70918604
10406,product a,branding,product a|branding|campaign 5,instagram,2020-07-24,88.75451014
10407,product a,branding,product a|branding|campaign 5,instagram,2020-07-25,89.07021619
10408,product a,branding,product a|branding|campaign 5,instagram,2020-07-26,87.00349571
10409,product a,branding,product a|branding|campaign 5,instagram,2020-07-27,797.1727045
10410,product a,branding,product a|branding|campaign 5,instagram,2020-07-28,92.3548056
10411,product a,branding,product a|branding|campaign 5,instagram,2020-07-29,97.77039946
10412,product a,branding,product a|branding|campaign 5,instagram,2020-07-30,82.54812255
10413,product a,branding,product a|branding|campaign 5,instagram,2020-07-31,90.27995877
10414,product a,branding,product a|branding|campaign 5,instagram,2020-08-01,87.21113444
10415,product a,branding,product a|branding|campaign 5,instagram,2020-08-02,80.71420894
10416,product a,branding,product a|branding|campaign 5,instagram,2020-08-03,517.1229742
10417,product a,branding,product a|branding|campaign 5,instagram,2020-08-04,91.39343829
10418,product a,branding,product a|branding|campaign 5,instagram,2020-08-05,96.56623603
10419,product a,branding,product a|branding|campaign 5,ooh,2020-07-13,2229.190693
10420,product a,branding,product a|branding|campaign 5,ooh,2020-07-16,1545.315881
10421,product a,branding,product a|branding|campaign 5,ooh,2020-07-17,1677.089568
10422,product a,branding,product a|branding|campaign 5,ooh,2020-07-18,282.7158129
10423,product a,branding,product a|branding|campaign 5,ooh,2020-07-19,377.0321215
10424,product a,branding,product a|branding|campaign 5,ooh,2020-07-20,1468.427747
10425,product a,branding,product a|branding|campaign 5,ooh,2020-07-21,343.6559935
10426,product a,branding,product a|branding|campaign 5,ooh,2020-07-22,291.5687575
10427,product a,branding,product a|branding|campaign 5,ooh,2020-07-23,379.2842162
10428,product a,branding,product a|branding|campaign 5,ooh,2020-07-24,294.4219389
10429,product a,branding,product a|branding|campaign 5,ooh,2020-07-25,358.7962571
10430,product a,branding,product a|branding|campaign 5,ooh,2020-07-26,376.9528748
10431,product a,branding,product a|branding|campaign 5,ooh,2020-07-27,1572.060124
10432,product a,branding,product a|branding|campaign 5,ooh,2020-07-28,366.8095607
10433,product a,branding,product a|branding|campaign 5,ooh,2020-07-29,348.2260103
10434,product a,branding,product a|branding|campaign 5,ooh,2020-07-30,331.67203
10435,product a,branding,product a|branding|campaign 5,ooh,2020-07-31,353.0097942
10436,product a,branding,product a|branding|campaign 5,ooh,2020-08-01,330.6772341
10437,product a,branding,product a|branding|campaign 5,ooh,2020-08-02,343.7408784
10438,product a,branding,product a|branding|campaign 5,ooh,2020-08-03,1867.257045
10439,product a,branding,product a|branding|campaign 5,ooh,2020-08-04,371.3074507
10440,product a,branding,product a|branding|campaign 5,ooh,2020-08-05,1548.460249
10441,product a,branding,product a|branding|campaign 5,print,2020-07-13,985.4207883
10442,product a,branding,product a|branding|campaign 5,print,2020-07-16,595.8467263
10443,product a,branding,product a|branding|campaign 5,print,2020-07-17,568.6364395
10444,product a,branding,product a|branding|campaign 5,print,2020-07-18,100.2498099
10445,product a,branding,product a|branding|campaign 5,print,2020-07-19,100.0956513
10446,product a,branding,product a|branding|campaign 5,print,2020-07-20,641.2354086
10447,product a,branding,product a|branding|campaign 5,print,2020-07-21,87.96650598
10448,product a,branding,product a|branding|campaign 5,print,2020-07-22,98.94421139
10449,product a,branding,product a|branding|campaign 5,print,2020-07-23,95.85098007
10450,product a,branding,product a|branding|campaign 5,print,2020-07-24,97.81556235
10451,product a,branding,product a|branding|campaign 5,print,2020-07-25,106.1983605
10452,product a,branding,product a|branding|campaign 5,print,2020-07-26,89.08299519
10453,product a,branding,product a|branding|campaign 5,print,2020-07-27,675.4104963
10454,product a,branding,product a|branding|campaign 5,print,2020-07-28,86.36904271
10455,product a,branding,product a|branding|campaign 5,print,2020-07-29,93.79966311
10456,product a,branding,product a|branding|campaign 5,print,2020-07-30,107.508583
10457,product a,branding,product a|branding|campaign 5,print,2020-07-31,109.297682
10458,product a,branding,product a|branding|campaign 5,print,2020-08-01,108.8118801
10459,product a,branding,product a|branding|campaign 5,print,2020-08-02,108.1283021
10460,product a,branding,product a|branding|campaign 5,print,2020-08-03,815.2282914
10461,product a,branding,product a|branding|campaign 5,print,2020-08-04,93.37507639
